video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
BQB8qMPPMX4,Too Easy Chat?😹🗣️ #malayalam #shorts #thoppi,LinotheGoat,UCdjW3W1iflKJFQJ3z7PnR1Q,https://www.youtube.com/shorts/BQB8qMPPMX4,41.0,1337142.0,
3jCSqGDfnfA,ചുറ്റിക  | Honey Bunny Ka Jholmaal | Full Episode In Malayalam | Videos For Kids,Sony YAY! Malayalam,UCXCBpZbCEUnVBCAT4Ejolrg,https://www.youtube.com/watch?v=3jCSqGDfnfA,612.0,883812.0,
2BQWJwDyy3A,കല്യാണം കഴിച്ചാൽ.. 🥵😱😂 #malayalamshorts #malayalam #movies #comedy #youtubeshorts #shorts,MOVIE PUB,UCZ1F1o6o77Xm1kk2Ok_ceWw,https://www.youtube.com/shorts/2BQWJwDyy3A,35.0,1813698.0,
kGuWCi3_D8A,Binny is out😯😯 Big twist in the live Bigg Boss Malayalam Season 7 Live #binny #renusudhi #biggboss,Puzzpaa,UCDMHViG_78wrQ_wyU0JvOtA,https://www.youtube.com/watch?v=kGuWCi3_D8A,83.0,21502.0,
CB7tTfGoDaE,ചീവീട് On Fire #malayalam #comedy #shortvideo #shorts #short #shortsviral#funny #fun#india#kerala,Ansu Maria Official ,UC4QquD2BRDJEPi2CC2Wo6nA,https://www.youtube.com/shorts/CB7tTfGoDaE,111.0,841450.0,
jp71A6HrRQE,What i eat in a day🤤🍛#malayalam #whatieatinaday #meencurry #meenporichathu #trending #food,Kadheeja Kajja,UCW6MC8w0Ymr2f2MbBQOn3EQ,https://www.youtube.com/shorts/jp71A6HrRQE,30.0,135522.0,
5f233rGnImA,Class 9 Malayalam 2  Onam Exam | Mega Marathon | Exam Winner,Exam Winner Class 9,UCu6lSkIHJMwAWklolaYu61Q,https://www.youtube.com/watch?v=5f233rGnImA,8386.0,51562.0,
GJZAcj4P99g,"Onam Mood | Sahasam | Fejo | Ramzan, Gouri Kishan | Bibin Ashok | Vinayak | Bibin Krishna",Saregama Malayalam,UCoRF8GByEjmM_yHwUGIDGyQ,https://www.youtube.com/watch?v=GJZAcj4P99g,235.0,11355187.0,
qnkeFhIeimk,പണിമുടക്ക് 😅 |PAKRU & SUBRU |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/qnkeFhIeimk,59.0,3468829.0,
wj6stNYy6n4,What i eat in a day🤤🍛#malayalam #whatieatinaday #food #meenporichathu #meencurry #trending,Kadheeja Kajja,UCW6MC8w0Ymr2f2MbBQOn3EQ,https://www.youtube.com/shorts/wj6stNYy6n4,39.0,410929.0,
GSJcvLQeEew,Full episodes streaming now on YouTube #karikku #malayalam #mokka #comedy,Karikku,UC2bNrKQbJLphxNCd6BSnTkA,https://www.youtube.com/shorts/GSJcvLQeEew,60.0,4130516.0,
B85VZc63hcw,That student who act like padippi #comedy #youtubeshorts #malayalam,Mallu Techy Girl,UCZ9yltbu0jyGmZyNZFsRZ3A,https://www.youtube.com/shorts/B85VZc63hcw,39.0,2901231.0,
FQxWbH_m03U,Egg Story🥚Siblings Fight💥🤯 | Malayalam Vine | Ikru,IKRU Entertainments,UCHP8Cmsd10rs62T32FOu_cQ,https://www.youtube.com/shorts/FQxWbH_m03U,114.0,629860.0,
FDhpSrotTFo,Magic Apple | Animation Video | Latest Malayalam Animation Video | Kids Cartoon | Animation Story,Animation Videos,UCw8XfTJWr_q73eaG2FlkB-A,https://www.youtube.com/watch?v=FDhpSrotTFo,320.0,448349.0,
UPgHPAZKszM,Plane Launcher Vs Pistol തോക്ക്😱🔫 #viralshorts #shorts #shortsfeed #short #malayalam,JITHIN BRO,UCUFTjn9xuabmDbgzd7cYNMA,https://www.youtube.com/shorts/UPgHPAZKszM,35.0,3541459.0,
CHnxluO_B9c,വല്ലാത്തൊരു മനസ്സായി പോയി..😜| Malayalam Comedy Video | Dubai Pathu‘s Funny Shorts | Ownvoice Comedy,Dubai_Pathu,UCc2hwrBXSYo7eowea_uG0xg,https://www.youtube.com/shorts/CHnxluO_B9c,49.0,2414964.0,
GsRoGYbb-Ss,Bigg Boss Malayalam Season 7 Gizele Thakral Movie #asianet #biggboss #biggbosspromo #gizelebiggboss,Dr. Bilal kv The Bigg Boss Addict 🙆‍♂️,UC-pvuS2ox3I7Qo7Zfq2-RIg,https://www.youtube.com/shorts/GsRoGYbb-Ss,42.0,2260306.0,
pSHAJ3xGo8M,HUSBAND & WIFE |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/pSHAJ3xGo8M,60.0,1711779.0,
vJfj6q3sAFA,COMMENT SECTION 😂🤣 |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/vJfj6q3sAFA,59.0,957099.0,
W94ywwPCYdg,Buji🥺 #dora #doratheexplorer #dorabuji #buji #dead #chottabheem #cartoon #malayalam #malayalamfunn,TM_Captian,UCf2EzMttj_waHD3g0skpI6w,https://www.youtube.com/shorts/W94ywwPCYdg,9.0,822721.0,
MgcA8SsFLa0,തനി മലയാളിയുടെ കുഞ്ഞ് കറുപ്പണോ എന്ന് ചോദ്യം Tani Malayali Aiswarya baby #tanimalayali #pregnancy,Mollywood Buzz,UC1-E9CWflIL2mejko75w-AQ,https://www.youtube.com/shorts/MgcA8SsFLa0,18.0,6002007.0,
