video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
SD_Y4YxWn-c,Shaky - Sanju Rathod #sanjurathod #shakyshaky #marathi #shorts,Sanju Rathod SR,UC5Sx4un-pScLvw6chDOkCGw,https://www.youtube.com/shorts/SD_Y4YxWn-c,23.0,908251.0,
PaLrxKZLvgg,Hygienic Wale Comment Kara 😂 #comedy #marathi #nicklieans,Nick Shinde01,UCSWPlv2pEc5KsSJynqsR8bg,https://www.youtube.com/shorts/PaLrxKZLvgg,22.0,18835820.0,
o_zfjxKJPrM,Chandoba Chandoba Bhaglas Ka (Chandomama Chandomama Bhaglas Ka) Marathi Kids song | Balgeet,Jingle Toons,UCK9F8nycURBsR0YlrBsu1Ag,https://www.youtube.com/watch?v=o_zfjxKJPrM,269.0,329667171.0,
tCQpEThNshI,Marathi mulgi makeup tutorial ✨️,Miss Polly,UCufbTrx_THMzhJ764cXctBw,https://www.youtube.com/shorts/tCQpEThNshI,44.0,1156329.0,
6zoKKPTzWUE,"Dhaga Dhaga Song Video - Daagdi Chaawl | Marathi Song | Ankush Chaudhari, Pooja Sawant | Amitraj",Everest Marathi,UCe7UKRSJM6ITMfXX-CbET0w,https://www.youtube.com/watch?v=6zoKKPTzWUE,190.0,88521652.0,
BKy2vTRp6LU,Compilation of Bollywood actors speaking in Marathi #MovieTalkies #Bollywood #Marathi,Movie Talkies,UCU5pQWmxvxqRP5u-SdoV8rQ,https://www.youtube.com/shorts/BKy2vTRp6LU,103.0,1169647.0,
LPh5BkudSWY,Panyala Jate Pani Gheuni Yete | Dance By Rising Stars #youtubeshorts #dance #marathi,Rising Star Dance Academy,UCPdqu95putR2yNXLP2FhXXg,https://www.youtube.com/shorts/LPh5BkudSWY,15.0,1527095.0,
lB8TlIoXdbQ,Khandeshi haldi Tak Nachv ne #song #marathi #music #love #explore #songstatus #khandeshi #king 1368,Khandesh YT ,UC7_EHyW3wvjJjA3kk532CbQ,https://www.youtube.com/shorts/lB8TlIoXdbQ,11.0,2897778.0,
_XQ7OHr8_fA,Shaky - Sanju Rathod #shaky #sanjurathod #ishamalviya #marathi #shorts,Sanju Rathod SR,UC5Sx4un-pScLvw6chDOkCGw,https://www.youtube.com/shorts/_XQ7OHr8_fA,42.0,4906101.0,
R43B7nyAtt0,Animal movie effect on Anjali bai #shorts #youtubeshorts #viral #trending #marathi ￼,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/R43B7nyAtt0,30.0,89966022.0,
D9EqUfbPHzI,Jay shree ram ✨🌍|| paisa | trend | marathi song remix | capcut pro editing #reels #shorts #viral, MK Raje 007,UCyUzj4ZOssxwTqB7lQyEpQw,https://www.youtube.com/shorts/D9EqUfbPHzI,21.0,468261.0,
Gtpc5bCnR88,"Aabhas Ha Song Video - Yanda Kartavya Aahe | Marathi Romantic Songs | Ankush Choudhary, Smita",Everest Marathi,UCe7UKRSJM6ITMfXX-CbET0w,https://www.youtube.com/watch?v=Gtpc5bCnR88,290.0,16262584.0,
XfAJSp2QkTM,new song gautami Patil 💫♥️ #gautami #dance #gautamipatil #marathi #viral,Gautami Patil group ♥️,UC1Z1r-ftC5kO_ZNZI8mVfig,https://www.youtube.com/shorts/XfAJSp2QkTM,20.0,3479226.0,
XjlsmDZyTSQ,नुसत मारते #marathi #marathimulgi #viral #trending,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/XjlsmDZyTSQ,15.0,49464457.0,
erV8VAA6ZIw,When Marathi mulgi surprises marwari groom #wedding #marathi #marriage #marwadi @Clickography,MADNESS EDITS,UCsGiDrkFX_y-hj3ZOsD1XQA,https://www.youtube.com/shorts/erV8VAA6ZIw,55.0,2495404.0,
TAUw50He-dY,Sarcasm samjho uncle 😂 #funny #comedy #ytshortsindia #marathi #maharashtra #maharastrian,Ravish Shetty,UCRor04qO3jVa7TuXPTAVrmw,https://www.youtube.com/shorts/TAUw50He-dY,61.0,7376953.0,
DOPNWEZlEjw,Learning Marathi phrases ft. @saigodbole,Avanti Nagral,UCnU9c8lf6Cvfz8VkD4fxbVQ,https://www.youtube.com/shorts/DOPNWEZlEjw,61.0,2061961.0,
QBeUhDPEioQ,#marathicreater #comedy #marathiswag #comedyfilms #funny #comedymovies #marathi #contentcreator,Aarti Jalgaonkar ~ Aaru 🦋,UC_o0duogCFFzuk-iPIKjvAA,https://www.youtube.com/shorts/QBeUhDPEioQ,48.0,11066068.0,
LZA-ZcfLL7k,🌍🫂❤️ Marathi stutas||Lyrics status||Blackscreen video||#instagram#viral#shorts#schoollife#marathi,Krushna Nevage,UCFHo6y-TWP14MicrSI8w7vA,https://www.youtube.com/shorts/LZA-ZcfLL7k,12.0,1141166.0,
niAo2uNNA6w,❤️✨ #explore #marathimulgi #marathi #gudipadwa #padwa,Gauri More,UCgsKfyoMQ9L8wLIoMdZOv-Q,https://www.youtube.com/shorts/niAo2uNNA6w,13.0,6266603.0,
6QAbYca_HJ4,Jealousy #marathi #marathimulgi #shorts #youtubeshorts #viral ￼,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/6QAbYca_HJ4,15.0,132523371.0,
hMf78JGtqh0,#gautamipatil #gautami #marathi #marathimulgi #dancer #marathiactress #shortvideo #shortsvideo,Gautami Patil Tai ,UCUemcBnn6kEQ3yAhYfrBNFQ,https://www.youtube.com/shorts/hMf78JGtqh0,10.0,2309570.0,
KeBEi67lt2E,36 Jilhe 72 Batmya | 36 जिल्हे 72 बातम्या | 21 August 2025 | Marathi News | tv9 marathi,TV9 Marathi,UCdOSeEq9Cs2Pco7OCn2_i5w,https://www.youtube.com/watch?v=KeBEi67lt2E,633.0,180431.0,
nskacbnskiY,Bhavan Purn College Hang Kel Rav✌🏻🔥😅 || #marathisong#marathi#trending#funny#pushpa,innocent boy 😇,UCN4pUXAGz2EL2XZCClSvaBQ,https://www.youtube.com/shorts/nskacbnskiY,32.0,10799426.0,
-WYbAldOfl8,#comedy #entertainment #marathi #love ##viralshort,Nutan home kitchen 🏡 ,UCK9JM6SlHRmcIf67yiPwOKA,https://www.youtube.com/shorts/-WYbAldOfl8,26.0,1440709.0,
Nun1R3NwEDM,Learn Marathi Instantly💯🤣 #biggnerds #comedy #funny #Marathi #vadapav #mumbai #relatable,Bigg Nerds,UCxAmD67t_YCaw8rRTfaCHJg,https://www.youtube.com/shorts/Nun1R3NwEDM,19.0,6414500.0,
bDgd0eJOJfk,Mau Pawar 👑😍 Sunny Jadhav #shorts​ #reels​ Mayuri Pawar sunny jadhav 92 #trending #viral #short,Sunny Jadhav 92,UCBtDg29WFClNdWaFFqfsDIg,https://www.youtube.com/shorts/bDgd0eJOJfk,15.0,12131723.0,
gHsfvPXWx1Y,Roj roj natak hai #marathi #shorts #youtubeshorts #trending #funny,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/gHsfvPXWx1Y,15.0,56709222.0,
vW1EVLnfbpo,Marathi Presents:- Natin Marli Mithi नटीनं मारली मिठी  #dance #marathi #marathiviral #marlondubois,RANJIT DUDVE ,UCyGEo8sPpZ_w_g6xkDUq77g,https://www.youtube.com/shorts/vW1EVLnfbpo,30.0,2211048.0,
ajMoIvnuUNI,Shantabai - शांताबाई - Marathi Song - Gautami Patil | Dj Marathi Song | Popular Marathi Song | 4K,Lavani Queen,UC1sJqBtAvdNO4dM1afeamqA,https://www.youtube.com/shorts/ajMoIvnuUNI,15.0,1420058.0,
8PqPC0Uwbb4,Aamchi Hocco #gauravarora #comedy #marathi #shorts,Gaurav Arora,UCiwLz8jafDS-lsLDreKJD0w,https://www.youtube.com/shorts/8PqPC0Uwbb4,36.0,4292011.0,
YKplUqYsBiY,आदू सर्व कलर सांगते 😱 #aduchevideo #marathi #shorts #viral #ytshorts @aduchevideo,adu che video,UC_zH-BHj2PWGbUxpoxLzveA,https://www.youtube.com/shorts/YKplUqYsBiY,11.0,768377.0,
UV7DA6-hLIo,Nakhrewali (नखरेवाली) | Nick | Ritesh | Anushri | Ankita | Rohit | Sonali Sonawane | Prashant Nakti,Prashant Nakti Official,UC1g2tyrcHzJo_KuqdEi-EYg,https://www.youtube.com/watch?v=UV7DA6-hLIo,302.0,136742769.0,
6ID-nwCyixk,dada kondke 💥💃#dadakondke #dance #explore #music#marathi #song #trending #culture#viralvideo #reels,Kd Dance studio pandharpur 🏆,UCawEHIyC8v1mSeEAL5dOlnw,https://www.youtube.com/shorts/6ID-nwCyixk,12.0,34255.0,
Rl3nILhbH28,Radha Patil Dance | मी तुमची लाडाची शेठानी | Marathi DJ Song #shorts #dance #bts #marathi #viral,Sandhya Praniket Musical,UCue0Uv5V3lQVab_e_i6KptA,https://www.youtube.com/shorts/Rl3nILhbH28,20.0,1151967.0,
eDgBdc-hg5U,Kashi ahe jodi 🤣 #trending #comedy #marathi #funny,Vaishnavi Pawale,UCaMXDYS3J-jYEjgFG9vMrhg,https://www.youtube.com/shorts/eDgBdc-hg5U,13.0,5962532.0,
HyYOvKABKyA,Trending Marathi Reels | Rising star dance academy #youtubeshorts #dance,Rising Star Dance Academy,UCPdqu95putR2yNXLP2FhXXg,https://www.youtube.com/shorts/HyYOvKABKyA,12.0,5654853.0,
3My8urMEgGQ,Language solution 😎 | Anurag Gupta #mumbai #maharashtra #language #marathi #shortvideo,Anurag Gupta Vines,UCTEbvEomVlvIZY22ZCGeaRw,https://www.youtube.com/shorts/3My8urMEgGQ,36.0,14590250.0,
qRu1ltRXrdQ,#Marathi short sentence for beginners.. learn Marathi.,MARATHI SPEAKING ,UCocJAl0AcAzv-VmK81LS4pA,https://www.youtube.com/shorts/qRu1ltRXrdQ,13.0,91351.0,
aNQdC9GjKzI,amchya papani Ganpati anla #song #ganesh #newsong #trending #marathi,msp@11,UCOe7l_IbMjL7PfC12_hqavg,https://www.youtube.com/shorts/aNQdC9GjKzI,27.0,771884.0,
h8UBZ3KiXEk,Marathi और Punjabi का barrier तोड़ने वाला Scene 🤟 #MTVHustle,KaanPhod Music,UC7b2A4OTNe5es8aJoAVRDfQ,https://www.youtube.com/shorts/h8UBZ3KiXEk,44.0,3681660.0,
2dxxITt58SY,#gautamipatil #gautami #marathi #marathimulgi #dancer #marathiactress #shortvideo #shortsvideo,Gautami Patil Tai ,UCUemcBnn6kEQ3yAhYfrBNFQ,https://www.youtube.com/shorts/2dxxITt58SY,11.0,6450868.0,
38xD7O9uh38,ABP Majha LIVE | Maharashtra Politics | Rain Update | Uddhav Thackeray Vs Devendra Fadnavis,ABP MAJHA,UCH7nv1A9xIrAifZJNvt7cgA,https://www.youtube.com/watch?v=38xD7O9uh38,,,
chfsYqUymto,What did Muslims say about Marathi Row in Mumbai's Muslim area! | Raj Thackeray MNS Maharashtra BMC,Public Viewpoint,UCGZnT1h9dyw7vue7hxCStMg,https://www.youtube.com/shorts/chfsYqUymto,47.0,235462.0,
EK2MyL5Ya6c,"Iske Chakkar Me, Main Marathi Bhul Jaunga🤣🫢 #shorts #couple #challenge #relationship #marathi",Mridul and Aditya,UCAea0qwEkfMjmHXudjqFdTQ,https://www.youtube.com/shorts/EK2MyL5Ya6c,42.0,2166681.0,
bYS2ddnFwRA,What did the protester who came to Mira Road MNS Marathi Morcha say? | Raj Thackeray Mumbai Mahar...,Public Viewpoint,UCGZnT1h9dyw7vue7hxCStMg,https://www.youtube.com/shorts/bYS2ddnFwRA,39.0,805034.0,
SGKDTpmXDok,my Queen 💘🐥🤍rutuja sunny Jadhav |Marathi insta reels star* वैयक्तिक#sunny #rutuja #short,couple fan club,UCD6Zn7QR4806TilfGpF9i-Q,https://www.youtube.com/shorts/SGKDTpmXDok,11.0,3276224.0,
